date,canton,noopdeliveredTotal,noopdeliveredPer100,administeredTotal,administeredPer100,fullyVaccinatedTotal,fullyVaccinatedPer100,noopreceivedTotal,noopreceivedPer100
2022-07-12,SZ,0,0,245133,149.76,98050,59.9,0,0
2022-07-12,TG,0,0,451512,157.89,177214,61.97,0,0
2022-07-12,TI,0,0,677316,192.32,254108,72.15,0,0
2022-07-12,UR,0,0,62390,168.41,24069,64.97,0,0
2022-07-12,VD,0,0,1479270,179.75,574019,69.75,0,0
2022-07-12,VS,0,0,596873,168.99,238137,67.42,0,0
2022-07-12,ZG,0,0,246627,190.02,89644,69.07,0,0
2022-07-12,ZH,0,0,2983656,190.69,1105637,70.66,0,0
2022-07-13,AA,0,0,15239,NA,0,0,0,0
2022-07-13,AG,0,0,1256400,178.7,478469,68.05,0,0
2022-07-13,AI,0,0,23855,145.81,9325,57,0,0
2022-07-13,AR,0,0,92791,166.94,34214,61.55,0,0
2022-07-13,BE,0,0,1992311,190.2,736344,70.3,0,0
2022-07-13,BL,0,0,544443,185.93,208601,71.24,0,0
2022-07-13,BS,0,0,426441,217.53,144589,73.76,0,0
2022-07-13,CH,0,0,15808940,180.91,6004152,68.71,0,0
2022-07-13,CHFL,0,0,15879775,180.91,6030585,68.7,0,0
2022-07-13,FL,0,0,70835,181.37,26433,67.68,0,0
2022-07-13,FR,0,0,505599,153.3,226044,68.54,0,0
2022-07-13,GE,0,0,973094,191.01,352382,69.17,0,0
2022-07-13,GL,0,0,64807,157.34,25958,63.02,0,0
2022-07-13,GR,0,0,367994,182.74,139814,69.43,0,0
2022-07-13,JU,0,0,123017,166.69,47483,64.34,0,0
2022-07-13,LU,0,0,740996,176.29,282467,67.2,0,0
2022-07-13,NE,0,0,314292,178.41,125633,71.32,0,0
2022-07-13,NW,0,0,75936,173,29390,66.96,0,0
2022-07-13,OW,0,0,55003,143.11,23458,61.03,0,0
2022-07-13,SG,0,0,838538,161.49,327121,63,0,0
2022-07-13,SH,0,0,160099,190.61,57474,68.43,0,0
2022-07-13,SO,0,0,492105,175.6,194417,69.37,0,0
2022-07-13,SZ,0,0,245337,149.88,98056,59.9,0,0
2022-07-13,TG,0,0,451777,157.98,177232,61.98,0,0
2022-07-13,TI,0,0,677611,192.4,254109,72.15,0,0
2022-07-13,UR,0,0,62451,168.57,24072,64.98,0,0
2022-07-13,VD,0,0,1479649,179.79,574029,69.75,0,0
2022-07-13,VS,0,0,596984,169.02,238142,67.42,0,0
2022-07-13,ZG,0,0,246831,190.18,89648,69.07,0,0
2022-07-13,ZH,0,0,2985340,190.8,1105681,70.67,0,0
2022-07-14,AA,0,0,15239,NA,0,0,0,0
2022-07-14,AG,0,0,1257011,178.78,478477,68.05,0,0
2022-07-14,AI,0,0,23882,145.98,9325,57,0,0
2022-07-14,AR,0,0,92820,166.99,34214,61.55,0,0
2022-07-14,BE,0,0,1992931,190.26,736354,70.3,0,0
2022-07-14,BL,0,0,544682,186.01,208603,71.24,0,0
2022-07-14,BS,0,0,426821,217.73,144591,73.76,0,0
2022-07-14,CH,0,0,15815072,180.98,6004213,68.71,0,0
2022-07-14,CHFL,0,0,15885907,180.98,6030646,68.7,0,0
2022-07-14,FL,0,0,70835,181.37,26433,67.68,0,0
2022-07-14,FR,0,0,505867,153.38,226045,68.54,0,0
2022-07-14,GE,0,0,973526,191.09,352386,69.17,0,0
2022-07-14,GL,0,0,64824,157.38,25958,63.02,0,0
2022-07-14,GR,0,0,368040,182.76,139815,69.43,0,0
2022-07-14,JU,0,0,123081,166.78,47483,64.34,0,0
2022-07-14,LU,0,0,741301,176.36,282470,67.2,0,0
2022-07-14,NE,0,0,314490,178.52,125640,71.32,0,0
2022-07-14,NW,0,0,75955,173.04,29390,66.96,0,0
2022-07-14,OW,0,0,55003,143.11,23458,61.03,0,0
2022-07-14,SG,0,0,838774,161.54,327125,63,0,0
2022-07-14,SH,0,0,160219,190.75,57474,68.43,0,0
2022-07-14,SO,0,0,492137,175.61,194418,69.37,0,0
2022-07-14,SZ,0,0,245386,149.91,98057,59.9,0,0
2022-07-14,TG,0,0,451777,157.98,177232,61.98,0,0
2022-07-14,TI,0,0,677892,192.48,254109,72.15,0,0
2022-07-14,UR,0,0,62451,168.57,24072,64.98,0,0
2022-07-14,VD,0,0,1480075,179.85,574030,69.75,0,0
2022-07-14,VS,0,0,597093,169.05,238142,67.42,0,0
2022-07-14,ZG,0,0,247019,190.33,89648,69.07,0,0
2022-07-14,ZH,0,0,2986776,190.89,1105697,70.67,0,0
2022-07-15,AA,0,0,15239,NA,0,0,0,0
2022-07-15,AG,0,0,1257913,178.91,478496,68.06,0,0
2022-07-15,AI,0,0,23929,146.27,9325,57,0,0
2022-07-15,AR,0,0,92865,167.07,34216,61.56,0,0
2022-07-15,BE,0,0,1993655,190.33,736373,70.3,0,0
2022-07-15,BL,0,0,544912,186.09,208605,71.24,0,0
2022-07-15,BS,0,0,427065,217.85,144592,73.76,0,0
2022-07-15,CH,0,0,15822437,181.06,6004354,68.71,0,0
2022-07-15,CHFL,0,0,15893272,181.06,6030787,68.7,0,0
2022-07-15,FL,0,0,70835,181.37,26433,67.68,0,0
2022-07-15,FR,0,0,506408,153.55,226054,68.54,0,0
2022-07-15,GE,0,0,973959,191.18,352394,69.17,0,0
2022-07-15,GL,0,0,64824,157.38,25959,63.02,0,0
2022-07-15,GR,0,0,368082,182.78,139815,69.43,0,0
2022-07-15,JU,0,0,123087,166.79,47483,64.34,0,0
2022-07-15,LU,0,0,741518,176.41,282470,67.2,0,0
2022-07-15,NE,0,0,314611,178.59,125641,71.32,0,0
2022-07-15,NW,0,0,75955,173.04,29390,66.96,0,0
2022-07-15,OW,0,0,55077,143.3,23459,61.04,0,0
2022-07-15,SG,0,0,838962,161.57,327138,63,0,0
2022-07-15,SH,0,0,160372,190.93,57475,68.43,0,0
2022-07-15,SO,0,0,492557,175.76,194423,69.38,0,0
2022-07-15,SZ,0,0,245453,149.95,98061,59.91,0,0
2022-07-15,TG,0,0,451838,158.01,177232,61.98,0,0
2022-07-15,TI,0,0,678050,192.53,254109,72.15,0,0
2022-07-15,UR,0,0,62451,168.57,24072,64.98,0,0
2022-07-15,VD,0,0,1480802,179.93,574038,69.75,0,0
2022-07-15,VS,0,0,597252,169.09,238145,67.42,0,0
2022-07-15,ZG,0,0,247319,190.56,89655,69.08,0,0
2022-07-15,ZH,0,0,2988282,190.99,1105734,70.67,0,0
2022-07-16,AA,0,0,15239,NA,0,0,0,0
2022-07-16,AG,0,0,1257917,178.91,478497,68.06,0,0
2022-07-16,AI,0,0,23929,146.27,9325,57,0,0
2022-07-16,AR,0,0,92865,167.07,34216,61.56,0,0
2022-07-16,BE,0,0,1993749,190.34,736380,70.3,0,0
2022-07-16,BL,0,0,544912,186.09,208605,71.24,0,0
2022-07-16,BS,0,0,427081,217.86,144592,73.76,0,0
2022-07-16,CH,0,0,15824076,181.08,6004401,68.71,0,0
2022-07-16,CHFL,0,0,15894911,181.08,6030834,68.71,0,0
2022-07-16,FL,0,0,70835,181.37,26433,67.68,0,0
2022-07-16,FR,0,0,506863,153.68,226062,68.54,0,0
2022-07-16,GE,0,0,974079,191.2,352396,69.17,0,0
2022-07-16,GL,0,0,64824,157.38,25959,63.02,0,0
2022-07-16,GR,0,0,368082,182.78,139815,69.43,0,0
2022-07-16,JU,0,0,123087,166.79,47483,64.34,0,0
2022-07-16,LU,0,0,741570,176.43,282471,67.2,0,0
2022-07-16,NE,0,0,314611,178.59,125641,71.32,0,0
2022-07-16,NW,0,0,75955,173.04,29390,66.96,0,0
2022-07-16,OW,0,0,55077,143.3,23459,61.04,0,0
2022-07-16,SG,0,0,839114,161.6,327139,63,0,0
2022-07-16,SH,0,0,160372,190.93,57475,68.43,0,0
2022-07-16,SO,0,0,492557,175.76,194423,69.38,0,0
2022-07-16,SZ,0,0,245453,149.95,98061,59.91,0,0
2022-07-16,TG,0,0,452029,158.07,177233,61.98,0,0
2022-07-16,TI,0,0,678324,192.61,254123,72.16,0,0
2022-07-16,UR,0,0,62451,168.57,24072,64.98,0,0
2022-07-16,VD,0,0,1480933,179.95,574050,69.75,0,0
2022-07-16,VS,0,0,597252,169.09,238145,67.42,0,0
2022-07-16,ZG,0,0,247319,190.56,89655,69.08,0,0
2022-07-16,ZH,0,0,2988432,191,1105734,70.67,0,0
2022-07-17,AA,0,0,15239,NA,0,0,0,0
2022-07-17,AG,0,0,1257917,178.91,478497,68.06,0,0
2022-07-17,AI,0,0,23929,146.27,9325,57,0,0
2022-07-17,AR,0,0,92865,167.07,34216,61.56,0,0
2022-07-17,BE,0,0,1993749,190.34,736380,70.3,0,0
2022-07-17,BL,0,0,544912,186.09,208605,71.24,0,0
2022-07-17,BS,0,0,427081,217.86,144592,73.76,0,0
2022-07-17,CH,0,0,15824256,181.08,6004402,68.71,0,0
2022-07-17,CHFL,0,0,15895091,181.08,6030835,68.71,0,0
2022-07-17,FL,0,0,70835,181.37,26433,67.68,0,0
2022-07-17,FR,0,0,506863,153.68,226062,68.54,0,0
2022-07-17,GE,0,0,974079,191.2,352396,69.17,0,0
2022-07-17,GL,0,0,64824,157.38,25959,63.02,0,0
2022-07-17,GR,0,0,368082,182.78,139815,69.43,0,0
2022-07-17,JU,0,0,123087,166.79,47483,64.34,0,0
2022-07-17,LU,0,0,741570,176.43,282471,67.2,0,0
2022-07-17,NE,0,0,314611,178.59,125641,71.32,0,0
2022-07-17,NW,0,0,75955,173.04,29390,66.96,0,0
2022-07-17,OW,0,0,55077,143.3,23459,61.04,0,0
2022-07-17,SG,0,0,839114,161.6,327139,63,0,0
2022-07-17,SH,0,0,160372,190.93,57475,68.43,0,0
2022-07-17,SO,0,0,492557,175.76,194423,69.38,0,0
2022-07-17,SZ,0,0,245453,149.95,98061,59.91,0,0
2022-07-17,TG,0,0,452029,158.07,177233,61.98,0,0
2022-07-17,TI,0,0,678485,192.65,254123,72.16,0,0
2022-07-17,UR,0,0,62451,168.57,24072,64.98,0,0
2022-07-17,VD,0,0,1480934,179.95,574051,69.75,0,0
2022-07-17,VS,0,0,597252,169.09,238145,67.42,0,0
2022-07-17,ZG,0,0,247319,190.56,89655,69.08,0,0
2022-07-17,ZH,0,0,2988450,191,1105734,70.67,0,0
2022-07-18,AA,0,0,15240,NA,0,0,0,0
2022-07-18,AG,0,0,1258168,178.95,478503,68.06,0,0
2022-07-18,AI,0,0,23929,146.27,9325,57,0,0
2022-07-18,AR,0,0,92865,167.07,34216,61.56,0,0
2022-07-18,BE,0,0,1994218,190.38,736386,70.3,0,0
2022-07-18,BL,0,0,545171,186.18,208614,71.24,0,0
2022-07-18,BS,0,0,427081,217.86,144592,73.76,0,0
2022-07-18,CH,0,0,15828851,181.13,6004466,68.71,0,0
2022-07-18,CHFL,0,0,15899686,181.13,6030899,68.71,0,0
2022-07-18,FL,0,0,70835,181.37,26433,67.68,0,0
2022-07-18,FR,0,0,506863,153.68,226062,68.54,0,0
2022-07-18,GE,0,0,974509,191.29,352401,69.17,0,0
2022-07-18,GL,0,0,64824,157.38,25959,63.02,0,0
2022-07-18,GR,0,0,368138,182.81,139815,69.43,0,0
2022-07-18,JU,0,0,123087,166.79,47483,64.34,0,0
2022-07-18,LU,0,0,741841,176.49,282472,67.2,0,0
2022-07-18,NE,0,0,314654,178.61,125641,71.32,0,0
2022-07-18,NW,0,0,75956,173.04,29390,66.96,0,0
2022-07-18,OW,0,0,55077,143.3,23459,61.04,0,0
2022-07-18,SG,0,0,839315,161.64,327141,63,0,0
2022-07-18,SH,0,0,160587,191.19,57475,68.43,0,0
2022-07-18,SO,0,0,492557,175.76,194423,69.38,0,0
2022-07-18,SZ,0,0,245490,149.97,98061,59.91,0,0
2022-07-18,TG,0,0,452060,158.08,177234,61.98,0,0
2022-07-18,TI,0,0,678597,192.68,254124,72.16,0,0
2022-07-18,UR,0,0,62451,168.57,24072,64.98,0,0
2022-07-18,VD,0,0,1481432,180.01,574055,69.75,0,0
2022-07-18,VS,0,0,597630,169.2,238152,67.43,0,0
2022-07-18,ZG,0,0,247586,190.76,89659,69.08,0,0
2022-07-18,ZH,0,0,2989525,191.07,1105752,70.67,0,0
2022-07-19,AA,0,0,15240,NA,0,0,0,0
2022-07-19,AG,0,0,1258283,178.97,478504,68.06,0,0
2022-07-19,AI,0,0,23929,146.27,9325,57,0,0
2022-07-19,AR,0,0,92890,167.11,34217,61.56,0,0
2022-07-19,BE,0,0,1994870,190.45,736403,70.3,0,0
2022-07-19,BL,0,0,545451,186.28,208614,71.24,0,0
2022-07-19,BS,0,0,427112,217.87,144592,73.76,0,0
2022-07-19,CH,0,0,15835334,181.21,6004546,68.71,0,0
2022-07-19,CHFL,0,0,15906169,181.21,6030979,68.71,0,0
2022-07-19,FL,0,0,70835,181.37,26433,67.68,0,0
2022-07-19,FR,0,0,507324,153.82,226065,68.54,0,0
2022-07-19,GE,0,0,974966,191.38,352408,69.17,0,0
2022-07-19,GL,0,0,64840,157.42,25959,63.02,0,0
2022-07-19,GR,0,0,368347,182.92,139815,69.43,0,0
2022-07-19,JU,0,0,123141,166.86,47483,64.34,0,0
2022-07-19,LU,0,0,742029,176.54,282479,67.2,0,0
2022-07-19,NE,0,0,314861,178.73,125641,71.32,0,0
2022-07-19,NW,0,0,76011,173.17,29390,66.96,0,0
2022-07-19,OW,0,0,55111,143.39,23460,61.04,0,0
2022-07-19,SG,0,0,839352,161.65,327142,63,0,0
2022-07-19,SH,0,0,160730,191.36,57476,68.43,0,0
2022-07-19,SO,0,0,492573,175.77,194425,69.38,0,0
2022-07-19,SZ,0,0,245709,150.11,98066,59.91,0,0
2022-07-19,TG,0,0,452105,158.1,177234,61.98,0,0
2022-07-19,TI,0,0,679269,192.87,254126,72.16,0,0
2022-07-19,UR,0,0,62451,168.57,24072,64.98,0,0
2022-07-19,VD,0,0,1481911,180.07,574063,69.76,0,0
2022-07-19,VS,0,0,598261,169.38,238165,67.43,0,0
2022-07-19,ZG,0,0,247689,190.84,89659,69.08,0,0
2022-07-19,ZH,0,0,2990879,191.15,1105763,70.67,0,0
2022-07-20,AA,0,0,15240,NA,0,0,0,0
2022-07-20,AG,0,0,1258937,179.06,478515,68.06,0,0
2022-07-20,AI,0,0,23947,146.38,9325,57,0,0
2022-07-20,AR,0,0,92890,167.11,34218,61.56,0,0
2022-07-20,BE,0,0,1995889,190.54,736421,70.3,0,0
2022-07-20,BL,0,0,545770,186.39,208618,71.25,0,0
2022-07-20,BS,0,0,427615,218.13,144600,73.76,0,0
2022-07-20,CH,0,0,15843977,181.31,6004690,68.71,0,0
2022-07-20,CHFL,0,0,15914935,181.31,6031123,68.71,0,0
2022-07-20,FL,0,0,70958,181.69,26433,67.68,0,0
2022-07-20,FR,0,0,508232,154.1,226072,68.55,0,0
2022-07-20,GE,0,0,975378,191.46,352420,69.18,0,0
2022-07-20,GL,0,0,64853,157.45,25960,63.03,0,0
2022-07-20,GR,0,0,368589,183.04,139819,69.43,0,0
2022-07-20,JU,0,0,123185,166.92,47484,64.34,0,0
2022-07-20,LU,0,0,742250,176.59,282483,67.21,0,0
2022-07-20,NE,0,0,314981,178.8,125642,71.32,0,0
2022-07-20,NW,0,0,76086,173.34,29390,66.96,0,0
2022-07-20,OW,0,0,55111,143.39,23461,61.04,0,0
2022-07-20,SG,0,0,839581,161.69,327150,63,0,0
2022-07-20,SH,0,0,160860,191.51,57476,68.43,0,0
2022-07-20,SO,0,0,492899,175.88,194428,69.38,0,0
2022-07-20,SZ,0,0,245918,150.23,98069,59.91,0,0
2022-07-20,TG,0,0,452410,158.21,177243,61.98,0,0
2022-07-20,TI,0,0,679905,193.06,254128,72.16,0,0
2022-07-20,UR,0,0,62543,168.82,24073,64.98,0,0
2022-07-20,VD,0,0,1482216,180.11,574072,69.76,0,0
2022-07-20,VS,0,0,598375,169.41,238168,67.43,0,0
2022-07-20,ZG,0,0,247797,190.93,89664,69.09,0,0
2022-07-20,ZH,0,0,2992520,191.26,1105791,70.67,0,0
2022-07-21,AA,0,0,15240,NA,0,0,0,0
2022-07-21,AG,0,0,1259422,179.13,478522,68.06,0,0
2022-07-21,AI,0,0,23962,146.47,9325,57,0,0
2022-07-21,AR,0,0,92924,167.17,34219,61.56,0,0
2022-07-21,BE,0,0,1997040,190.65,736436,70.31,0,0
2022-07-21,BL,0,0,546099,186.5,208621,71.25,0,0
2022-07-21,BS,0,0,427988,218.32,144604,73.76,0,0
2022-07-21,CH,0,0,15850798,181.38,6004763,68.71,0,0
2022-07-21,CHFL,0,0,15921843,181.39,6031197,68.71,0,0
2022-07-21,FL,0,0,71045,181.91,26434,67.68,0,0
2022-07-21,FR,0,0,508432,154.16,226072,68.55,0,0
2022-07-21,GE,0,0,975803,191.54,352426,69.18,0,0
2022-07-21,GL,0,0,64881,157.52,25962,63.03,0,0
2022-07-21,GR,0,0,368743,183.11,139820,69.43,0,0
2022-07-21,JU,0,0,123235,166.99,47484,64.34,0,0
2022-07-21,LU,0,0,742693,176.69,282487,67.21,0,0
2022-07-21,NE,0,0,315131,178.88,125647,71.32,0,0
2022-07-21,NW,0,0,76117,173.41,29391,66.96,0,0
2022-07-21,OW,0,0,55111,143.39,23461,61.04,0,0
2022-07-21,SG,0,0,839793,161.73,327151,63.01,0,0
2022-07-21,SH,0,0,160969,191.64,57476,68.43,0,0
2022-07-21,SO,0,0,492933,175.89,194428,69.38,0,0
2022-07-21,SZ,0,0,245964,150.26,98069,59.91,0,0
2022-07-21,TG,0,0,452478,158.23,177243,61.98,0,0
2022-07-21,TI,0,0,680306,193.17,254130,72.16,0,0
2022-07-21,UR,0,0,62543,168.82,24073,64.98,0,0
2022-07-21,VD,0,0,1482507,180.14,574073,69.76,0,0
2022-07-21,VS,0,0,598554,169.46,238168,67.43,0,0
2022-07-21,ZG,0,0,247894,191,89664,69.09,0,0
2022-07-21,ZH,0,0,2994036,191.35,1105811,70.67,0,0
2022-07-22,AA,0,0,15240,NA,0,0,0,0
2022-07-22,AG,0,0,1260021,179.21,478527,68.06,0,0
2022-07-22,AI,0,0,23962,146.47,9325,57,0,0
2022-07-22,AR,0,0,92960,167.24,34219,61.56,0,0
2022-07-22,BE,0,0,1997702,190.72,736441,70.31,0,0
2022-07-22,BL,0,0,546404,186.6,208623,71.25,0,0
2022-07-22,BS,0,0,428227,218.44,144608,73.77,0,0
2022-07-22,CH,0,0,15857963,181.47,6004853,68.71,0,0
2022-07-22,CHFL,0,0,15929068,181.47,6031287,68.71,0,0
2022-07-22,FL,0,0,71105,182.06,26434,67.68,0,0
2022-07-22,FR,0,0,509114,154.37,226076,68.55,0,0
2022-07-22,GE,0,0,976191,191.62,352434,69.18,0,0
2022-07-22,GL,0,0,64912,157.59,25963,63.03,0,0
2022-07-22,GR,0,0,368919,183.2,139821,69.43,0,0
2022-07-22,JU,0,0,123246,167,47485,64.34,0,0
2022-07-22,LU,0,0,742940,176.75,282492,67.21,0,0
2022-07-22,NE,0,0,315286,178.97,125649,71.32,0,0
2022-07-22,NW,0,0,76164,173.52,29391,66.96,0,0
2022-07-22,OW,0,0,55161,143.52,23463,61.05,0,0
2022-07-22,SG,0,0,840018,161.78,327158,63.01,0,0
2022-07-22,SH,0,0,161062,191.75,57477,68.43,0,0
2022-07-22,SO,0,0,493218,176,194429,69.38,0,0
2022-07-22,SZ,0,0,246002,150.29,98072,59.91,0,0
2022-07-22,TG,0,0,452502,158.24,177243,61.98,0,0
2022-07-22,TI,0,0,680568,193.24,254133,72.16,0,0
2022-07-22,UR,0,0,62543,168.82,24073,64.98,0,0
2022-07-22,VD,0,0,1483005,180.2,574080,69.76,0,0
2022-07-22,VS,0,0,598808,169.53,238175,67.43,0,0
2022-07-22,ZG,0,0,248040,191.11,89666,69.09,0,0
2022-07-22,ZH,0,0,2995748,191.46,1105830,70.68,0,0
2022-07-23,AA,0,0,15240,NA,0,0,0,0
2022-07-23,AG,0,0,1260021,179.21,478527,68.06,0,0
2022-07-23,AI,0,0,23962,146.47,9325,57,0,0
2022-07-23,AR,0,0,92960,167.24,34219,61.56,0,0
2022-07-23,BE,0,0,1997759,190.72,736441,70.31,0,0
2022-07-23,BL,0,0,546414,186.61,208623,71.25,0,0
2022-07-23,BS,0,0,428228,218.44,144608,73.77,0,0
2022-07-23,CH,0,0,15859365,181.48,6004882,68.72,0,0
2022-07-23,CHFL,0,0,15930470,181.48,6031316,68.71,0,0
2022-07-23,FL,0,0,71105,182.06,26434,67.68,0,0
2022-07-23,FR,0,0,509653,154.53,226086,68.55,0,0
2022-07-23,GE,0,0,976234,191.63,352434,69.18,0,0
2022-07-23,GL,0,0,64912,157.59,25963,63.03,0,0
2022-07-23,GR,0,0,368929,183.2,139821,69.43,0,0
2022-07-23,JU,0,0,123246,167,47485,64.34,0,0
2022-07-23,LU,0,0,743011,176.77,282493,67.21,0,0
2022-07-23,NE,0,0,315286,178.97,125649,71.32,0,0
2022-07-23,NW,0,0,76197,173.59,29391,66.96,0,0
2022-07-23,OW,0,0,55161,143.52,23463,61.05,0,0
2022-07-23,SG,0,0,840093,161.79,327161,63.01,0,0
2022-07-23,SH,0,0,161062,191.75,57477,68.43,0,0
2022-07-23,SO,0,0,493218,176,194429,69.38,0,0
2022-07-23,SZ,0,0,246002,150.29,98072,59.91,0,0
2022-07-23,TG,0,0,452663,158.29,177251,61.98,0,0
2022-07-23,TI,0,0,680836,193.32,254133,72.16,0,0
2022-07-23,UR,0,0,62543,168.82,24073,64.98,0,0
2022-07-23,VD,0,0,1483063,180.21,574087,69.76,0,0
2022-07-23,VS,0,0,598825,169.54,238175,67.43,0,0
2022-07-23,ZG,0,0,248040,191.11,89666,69.09,0,0
2022-07-23,ZH,0,0,2995807,191.47,1105830,70.68,0,0
2022-07-24,AA,0,0,15240,NA,0,0,0,0
2022-07-24,AG,0,0,1260021,179.21,478527,68.06,0,0
2022-07-24,AI,0,0,23962,146.47,9325,57,0,0
2022-07-24,AR,0,0,92960,167.24,34219,61.56,0,0
2022-07-24,BE,0,0,1997779,190.72,736441,70.31,0,0
2022-07-24,BL,0,0,546414,186.61,208623,71.25,0,0
2022-07-24,BS,0,0,428228,218.44,144608,73.77,0,0
2022-07-24,CH,0,0,15859595,181.49,6004882,68.72,0,0
2022-07-24,CHFL,0,0,15930700,181.49,6031316,68.71,0,0
2022-07-24,FL,0,0,71105,182.06,26434,67.68,0,0
2022-07-24,FR,0,0,509653,154.53,226086,68.55,0,0
2022-07-24,GE,0,0,976234,191.63,352434,69.18,0,0
2022-07-24,GL,0,0,64912,157.59,25963,63.03,0,0
2022-07-24,GR,0,0,368929,183.2,139821,69.43,0,0
2022-07-24,JU,0,0,123246,167,47485,64.34,0,0
2022-07-24,LU,0,0,743011,176.77,282493,67.21,0,0
2022-07-24,NE,0,0,315286,178.97,125649,71.32,0,0
2022-07-24,NW,0,0,76197,173.59,29391,66.96,0,0
2022-07-24,OW,0,0,55161,143.52,23463,61.05,0,0
2022-07-24,SG,0,0,840093,161.79,327161,63.01,0,0
2022-07-24,SH,0,0,161062,191.75,57477,68.43,0,0
2022-07-24,SO,0,0,493218,176,194429,69.38,0,0
2022-07-24,SZ,0,0,246002,150.29,98072,59.91,0,0
2022-07-24,TG,0,0,452663,158.29,177251,61.98,0,0
2022-07-24,TI,0,0,681023,193.37,254133,72.16,0,0
2022-07-24,UR,0,0,62543,168.82,24073,64.98,0,0
2022-07-24,VD,0,0,1483063,180.21,574087,69.76,0,0
2022-07-24,VS,0,0,598825,169.54,238175,67.43,0,0
2022-07-24,ZG,0,0,248040,191.11,89666,69.09,0,0
2022-07-24,ZH,0,0,2995830,191.47,1105830,70.68,0,0
2022-07-25,AA,0,0,15240,NA,0,0,0,0
2022-07-25,AG,0,0,1260231,179.24,478531,68.06,0,0
2022-07-25,AI,0,0,23962,146.47,9325,57,0,0
2022-07-25,AR,0,0,92960,167.24,34219,61.56,0,0
2022-07-25,BE,0,0,1998352,190.78,736449,70.31,0,0
2022-07-25,BL,0,0,546705,186.71,208626,71.25,0,0
2022-07-25,BS,0,0,428244,218.45,144608,73.77,0,0
2022-07-25,CH,0,0,15863938,181.53,6004948,68.72,0,0
2022-07-25,CHFL,0,0,15935043,181.54,6031382,68.71,0,0
2022-07-25,FL,0,0,71105,182.06,26434,67.68,0,0
2022-07-25,FR,0,0,509653,154.53,226087,68.55,0,0
2022-07-25,GE,0,0,976659,191.71,352440,69.18,0,0
2022-07-25,GL,0,0,64912,157.59,25963,63.03,0,0
2022-07-25,GR,0,0,369007,183.24,139824,69.43,0,0
2022-07-25,JU,0,0,123246,167,47485,64.34,0,0
2022-07-25,LU,0,0,743212,176.82,282496,67.21,0,0
2022-07-25,NE,0,0,315320,178.99,125649,71.32,0,0
2022-07-25,NW,0,0,76287,173.8,29391,66.96,0,0
2022-07-25,OW,0,0,55161,143.52,23463,61.05,0,0
2022-07-25,SG,0,0,840273,161.83,327161,63.01,0,0
2022-07-25,SH,0,0,161300,192.04,57478,68.43,0,0
2022-07-25,SO,0,0,493218,176,194429,69.38,0,0
2022-07-25,SZ,0,0,246046,150.31,98074,59.91,0,0
2022-07-25,TG,0,0,452693,158.3,177252,61.98,0,0
2022-07-25,TI,0,0,681341,193.46,254135,72.16,0,0
2022-07-25,UR,0,0,62543,168.82,24073,64.98,0,0
2022-07-25,VD,0,0,1483617,180.28,574096,69.76,0,0
2022-07-25,VS,0,0,599004,169.59,238182,67.43,0,0
2022-07-25,ZG,0,0,248163,191.21,89667,69.09,0,0
2022-07-25,ZH,0,0,2996589,191.52,1105845,70.68,0,0
2022-07-26,AA,0,0,15253,NA,0,0,0,0
2022-07-26,AG,0,0,1260544,179.29,478532,68.06,0,0
2022-07-26,AI,0,0,23962,146.47,9326,57,0,0
2022-07-26,AR,0,0,92976,167.27,34219,61.56,0,0
2022-07-26,BE,0,0,1999383,190.88,736459,70.31,0,0
2022-07-26,BL,0,0,547076,186.83,208631,71.25,0,0
2022-07-26,BS,0,0,428256,218.46,144610,73.77,0,0
2022-07-26,CH,0,0,15870138,181.61,6005012,68.72,0,0
2022-07-26,CHFL,0,0,15941325,181.61,6031446,68.71,0,0
2022-07-26,FL,0,0,71187,182.27,26434,67.68,0,0
2022-07-26,FR,0,0,509943,154.62,226088,68.55,0,0
2022-07-26,GE,0,0,977032,191.78,352443,69.18,0,0
2022-07-26,GL,0,0,64931,157.64,25963,63.03,0,0
2022-07-26,GR,0,0,369402,183.44,139824,69.43,0,0
2022-07-26,JU,0,0,123306,167.09,47487,64.35,0,0
2022-07-26,LU,0,0,743403,176.86,282499,67.21,0,0
2022-07-26,NE,0,0,315393,179.03,125651,71.33,0,0
2022-07-26,NW,0,0,76343,173.93,29391,66.96,0,0
2022-07-26,OW,0,0,55161,143.52,23463,61.05,0,0
2022-07-26,SG,0,0,840275,161.83,327161,63.01,0,0
2022-07-26,SH,0,0,161407,192.16,57478,68.43,0,0
2022-07-26,SO,0,0,493279,176.02,194432,69.38,0,0
2022-07-26,SZ,0,0,246213,150.42,98075,59.92,0,0
2022-07-26,TG,0,0,452693,158.3,177252,61.98,0,0
2022-07-26,TI,0,0,681725,193.57,254136,72.16,0,0
2022-07-26,UR,0,0,62543,168.82,24073,64.98,0,0
2022-07-26,VD,0,0,1484363,180.37,574103,69.76,0,0
2022-07-26,VS,0,0,599562,169.75,238186,67.43,0,0
2022-07-26,ZG,0,0,248173,191.22,89668,69.09,0,0
2022-07-26,ZH,0,0,2997541,191.58,1105862,70.68,0,0
2022-07-27,AA,0,0,15286,NA,0,0,0,0
2022-07-27,AG,0,0,1261092,179.37,478543,68.06,0,0
2022-07-27,AI,0,0,23977,146.56,9327,57.01,0,0
2022-07-27,AR,0,0,93017,167.34,34219,61.56,0,0
