date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF
2020-09-03,,FR,,1844,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-04,,FR,,1880,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-05,,FR,,1913,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-06,,FR,,1928,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-07,,FR,,1986,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-08,,FR,,2022,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-09,,FR,,2047,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-10,,FR,,2091,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-11,,FR,,2120,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-12,,FR,,2140,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-13,,FR,,2161,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-14,,FR,,2189,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-15,,FR,,2204,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-16,,FR,,2230,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-17,,FR,,2255,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-18,,FR,,2281,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-19,,FR,,2297,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-20,,FR,,2312,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-21,,FR,,2336,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-22,,FR,,2349,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-23,,FR,,2359,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-24,,FR,,2379,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-25,,FR,,2394,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-26,,FR,,2407,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-27,,FR,,2413,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-28,,FR,,2431,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-29,,FR,,2452,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-30,,FR,,2478,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-01,,FR,,2498,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-02,,FR,,2526,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-03,,FR,,2548,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-04,,FR,,2572,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-05,,FR,,2619,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-06,,FR,,2663,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-07,,FR,,2735,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-08,,FR,,2824,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
