date,canton,pop,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100,firstBoosterVaccinatedTotal,firstBoosterVaccinatedPer100
2021-06-28,GE,445161,252052,56.62,64979,14.6,187073,42.02,3,0
2021-06-28,GL,36367,17897,49.21,3294,9.06,14603,40.15,1,0
2021-06-28,GR,180259,97314,53.99,26365,14.63,70949,39.36,2,0
2021-06-28,JU,64986,33492,51.54,8878,13.66,24614,37.88,0,0
2021-06-28,LU,367937,196548,53.42,46052,12.52,150496,40.9,20,0.01
2021-06-28,NE,155178,90245,58.16,30492,19.65,59753,38.51,0,0
2021-06-28,NW,39193,19812,50.55,4294,10.96,15518,39.59,1,0
2021-06-28,OW,33828,16003,47.31,3263,9.65,12740,37.66,69,0.2
2021-06-28,SG,454531,233753,51.43,62829,13.82,170924,37.6,32,0.01
2021-06-28,SH,74316,43095,57.99,12565,16.91,30530,41.08,0,0
2021-06-28,SO,247249,140683,56.9,42498,17.19,98185,39.71,1,0
2021-06-28,SZ,144615,71505,49.45,15667,10.83,55838,38.61,3,0
2021-06-28,TG,250045,130144,52.05,30449,12.18,99695,39.87,5,0
2021-06-28,TI,317007,185602,58.55,47375,14.94,138227,43.6,2,0
2021-06-28,UR,32706,17082,52.23,3060,9.36,14022,42.87,1,0
2021-06-28,VD,717158,403606,56.28,110736,15.44,292870,40.84,3,0
2021-06-28,VS,312362,170467,54.57,38934,12.46,131533,42.11,8,0
2021-06-28,ZG,113860,66744,58.62,20731,18.21,46013,40.41,0,0
2021-06-28,ZH,1369335,828676,60.52,275616,20.13,553060,40.39,11,0
2021-06-29,AG,615124,341082,55.45,96694,15.72,244388,39.73,15,0
2021-06-29,AI,14261,6587,46.19,1145,8.03,5442,38.16,0,0
2021-06-29,AR,48435,24391,50.36,4654,9.61,19737,40.75,1,0
2021-06-29,BE,925166,530453,57.34,127115,13.74,403338,43.6,4,0
2021-06-29,BL,259146,155812,60.13,39453,15.22,116359,44.9,2,0
2021-06-29,BS,174132,103196,59.26,27361,15.71,75835,43.55,6,0
2021-06-29,CH,7678659,4352604,56.68,1170323,15.24,3182281,41.44,195,0
2021-06-29,CHFL,7713153,4371848,56.68,1176372,15.25,3195476,41.43,195,0
2021-06-29,FL,34494,19244,55.79,6049,17.54,13195,38.25,0,0
2021-06-29,FR,286302,159223,55.61,50834,17.76,108389,37.86,4,0
2021-06-29,GE,445161,253210,56.88,62060,13.94,191150,42.94,3,0
2021-06-29,GL,36367,17903,49.23,3264,8.98,14639,40.25,1,0
2021-06-29,GR,180259,98799,54.81,26750,14.84,72049,39.97,2,0
2021-06-29,JU,64986,33708,51.87,8518,13.11,25190,38.76,0,0
2021-06-29,LU,367937,197788,53.76,45086,12.25,152702,41.5,21,0.01
2021-06-29,NE,155178,90974,58.63,29791,19.2,61183,39.43,0,0
2021-06-29,NW,39193,20050,51.16,4387,11.19,15663,39.96,1,0
2021-06-29,OW,33828,16191,47.86,3263,9.65,12928,38.22,69,0.2
2021-06-29,SG,454531,234302,51.55,59055,12.99,175247,38.56,32,0.01
2021-06-29,SH,74316,43241,58.19,12232,16.46,31009,41.73,0,0
2021-06-29,SO,247249,141023,57.04,41081,16.62,99942,40.42,1,0
2021-06-29,SZ,144615,71697,49.58,15359,10.62,56338,38.96,3,0
2021-06-29,TG,250045,130473,52.18,28759,11.5,101714,40.68,5,0
2021-06-29,TI,317007,187712,59.21,47706,15.05,140006,44.16,2,0
2021-06-29,UR,32706,17083,52.23,2796,8.55,14287,43.68,1,0
2021-06-29,VD,717158,406634,56.7,107061,14.93,299573,41.77,3,0
2021-06-29,VS,312362,171149,54.79,37282,11.94,133867,42.86,8,0
2021-06-29,ZG,113860,66934,58.79,19759,17.35,47175,41.43,0,0
2021-06-29,ZH,1369335,832989,60.83,268858,19.63,564131,41.2,11,0
2021-06-30,AG,615124,343214,55.8,94445,15.35,248769,40.44,15,0
2021-06-30,AI,14261,6594,46.24,959,6.72,5635,39.51,0,0
2021-06-30,AR,48435,24485,50.55,4331,8.94,20154,41.61,1,0
2021-06-30,BE,925166,533141,57.63,124162,13.42,408979,44.21,4,0
2021-06-30,BL,259146,156741,60.48,38028,14.67,118713,45.81,2,0
2021-06-30,BS,174132,103451,59.41,24838,14.26,78613,45.15,6,0
2021-06-30,CH,7678659,4375603,56.98,1131232,14.73,3244371,42.25,196,0
2021-06-30,CHFL,7713153,4395114,56.98,1137269,14.74,3257845,42.24,196,0
2021-06-30,FL,34494,19511,56.56,6037,17.5,13474,39.06,0,0
2021-06-30,FR,286302,159769,55.8,49902,17.43,109867,38.37,4,0
2021-06-30,GE,445161,254212,57.11,59373,13.34,194839,43.77,3,0
2021-06-30,GL,36367,18334,50.41,3586,9.86,14748,40.55,1,0
2021-06-30,GR,180259,99377,55.13,26414,14.65,72963,40.48,2,0
2021-06-30,JU,64986,33831,52.06,8076,12.43,25755,39.63,0,0
2021-06-30,LU,367937,199087,54.11,43977,11.95,155110,42.16,21,0.01
2021-06-30,NE,155178,91693,59.09,28889,18.62,62804,40.47,0,0
2021-06-30,NW,39193,20347,51.91,4357,11.12,15990,40.8,1,0
2021-06-30,OW,33828,16283,48.13,3125,9.24,13158,38.9,69,0.2
2021-06-30,SG,454531,235755,51.87,54648,12.02,181107,39.84,32,0.01
2021-06-30,SH,74316,43396,58.39,11844,15.94,31552,42.46,0,0
2021-06-30,SO,247249,141343,57.17,39221,15.86,102122,41.3,1,0
2021-06-30,SZ,144615,71849,49.68,15008,10.38,56841,39.31,3,0
2021-06-30,TG,250045,130806,52.31,27044,10.82,103762,41.5,5,0
2021-06-30,TI,317007,189812,59.88,47522,14.99,142290,44.89,2,0
2021-06-30,UR,32706,17159,52.46,2602,7.96,14557,44.51,1,0
2021-06-30,VD,717158,409426,57.09,103437,14.42,305989,42.67,4,0
2021-06-30,VS,312362,171704,54.97,35744,11.44,135960,43.53,8,0
2021-06-30,ZG,113860,67188,59.01,18960,16.65,48228,42.36,0,0
2021-06-30,ZH,1369335,836606,61.1,260740,19.04,575866,42.05,11,0
2021-07-01,AG,615124,344831,56.06,91324,14.85,253507,41.21,15,0
2021-07-01,AI,14261,6606,46.32,851,5.97,5755,40.35,0,0
2021-07-01,AR,48435,24684,50.96,4288,8.85,20396,42.11,1,0
2021-07-01,BE,925166,535228,57.85,121271,13.11,413957,44.74,4,0
2021-07-01,BL,259146,157451,60.76,36587,14.12,120864,46.64,2,0
2021-07-01,BS,174132,105071,60.34,25147,14.44,79924,45.9,6,0
2021-07-01,CH,7678659,4395513,57.24,1096463,14.28,3299050,42.96,197,0
2021-07-01,CHFL,7713153,4415302,57.24,1102509,14.29,3312793,42.95,197,0
2021-07-01,FL,34494,19789,57.37,6046,17.53,13743,39.84,0,0
2021-07-01,FR,286302,160438,56.04,49130,17.16,111308,38.88,4,0
2021-07-01,GE,445161,255055,57.3,56797,12.76,198258,44.54,3,0
2021-07-01,GL,36367,18339,50.43,3563,9.8,14776,40.63,1,0
2021-07-01,GR,180259,99644,55.28,25690,14.25,73954,41.03,2,0
2021-07-01,JU,64986,33964,52.26,7607,11.71,26357,40.56,0,0
2021-07-01,LU,367937,199704,54.28,41537,11.29,158167,42.99,21,0.01
2021-07-01,NE,155178,92250,59.45,27964,18.02,64286,41.43,0,0
2021-07-01,NW,39193,20571,52.49,4373,11.16,16198,41.33,1,0
2021-07-01,OW,33828,16313,48.22,2754,8.14,13559,40.08,70,0.21
2021-07-01,SG,454531,236731,52.08,51073,11.24,185658,40.85,32,0.01
2021-07-01,SH,74316,43560,58.61,11538,15.53,32022,43.09,0,0
2021-07-01,SO,247249,141632,57.28,39136,15.83,102496,41.45,1,0
2021-07-01,SZ,144615,71998,49.79,14712,10.17,57286,39.61,3,0
2021-07-01,TG,250045,131136,52.44,25624,10.25,105512,42.2,5,0
2021-07-01,TI,317007,191369,60.37,47175,14.88,144194,45.49,2,0
2021-07-01,UR,32706,17161,52.47,2369,7.24,14792,45.23,1,0
2021-07-01,VD,717158,411924,57.44,99821,13.92,312103,43.52,4,0
2021-07-01,VS,312362,172269,55.15,35747,11.44,136522,43.71,8,0
2021-07-01,ZG,113860,67459,59.25,18203,15.99,49256,43.26,0,0
2021-07-01,ZH,1369335,840125,61.35,252182,18.42,587943,42.94,11,0
2021-07-02,AG,615124,345705,56.2,88012,14.31,257693,41.89,15,0
2021-07-02,AI,14261,6623,46.44,739,5.18,5884,41.26,0,0
2021-07-02,AR,48435,24856,51.32,4217,8.71,20639,42.61,1,0
2021-07-02,BE,925166,537829,58.13,118376,12.8,419453,45.34,4,0
2021-07-02,BL,259146,158035,60.98,35087,13.54,122948,47.44,2,0
2021-07-02,BS,174132,106272,61.03,24558,14.1,81714,46.93,6,0
2021-07-02,CH,7678659,4415699,57.51,1060560,13.81,3355139,43.69,197,0
2021-07-02,CHFL,7713153,4435543,57.51,1066118,13.82,3369425,43.68,197,0
2021-07-02,FL,34494,19844,57.53,5558,16.11,14286,41.42,0,0
2021-07-02,FR,286302,160878,56.19,48105,16.8,112773,39.39,4,0
2021-07-02,GE,445161,255819,57.47,54268,12.19,201551,45.28,3,0
2021-07-02,GL,36367,18553,51.02,3697,10.17,14856,40.85,1,0
2021-07-02,GR,180259,100236,55.61,25159,13.96,75077,41.65,2,0
2021-07-02,JU,64986,34122,52.51,7257,11.17,26865,41.34,0,0
2021-07-02,LU,367937,201378,54.73,41536,11.29,159842,43.44,21,0.01
2021-07-02,NE,155178,92820,59.82,26953,17.37,65867,42.45,0,0
2021-07-02,NW,39193,20825,53.13,3977,10.15,16848,42.99,1,0
2021-07-02,OW,33828,16425,48.55,2800,8.28,13625,40.28,70,0.21
2021-07-02,SG,454531,237869,52.33,48976,10.78,188893,41.56,32,0.01
2021-07-02,SH,74316,43697,58.8,11148,15,32549,43.8,0,0
2021-07-02,SO,247249,141714,57.32,37072,14.99,104642,42.32,1,0
2021-07-02,SZ,144615,72093,49.85,14440,9.99,57653,39.87,3,0
2021-07-02,TG,250045,131516,52.6,24215,9.68,107301,42.91,5,0
2021-07-02,TI,317007,192427,60.7,46442,14.65,145985,46.05,2,0
2021-07-02,UR,32706,17172,52.5,2167,6.63,15005,45.88,1,0
2021-07-02,VD,717158,414437,57.79,96355,13.44,318082,44.35,4,0
2021-07-02,VS,312362,173010,55.39,34638,11.09,138372,44.3,8,0
2021-07-02,ZG,113860,67717,59.47,17445,15.32,50272,44.15,0,0
2021-07-02,ZH,1369335,843671,61.61,242921,17.74,600750,43.87,11,0
2021-07-03,AG,615124,346416,56.32,86150,14.01,260266,42.31,15,0
2021-07-03,AI,14261,6640,46.56,627,4.4,6013,42.16,0,0
2021-07-03,AR,48435,24985,51.58,4069,8.4,20916,43.18,1,0
2021-07-03,BE,925166,538640,58.22,117081,12.66,421559,45.57,4,0
2021-07-03,BL,259146,158044,60.99,35069,13.53,122975,47.45,2,0
2021-07-03,BS,174132,106416,61.11,23353,13.41,83063,47.7,6,0
2021-07-03,CH,7678659,4425960,57.64,1032758,13.45,3393202,44.19,197,0
2021-07-03,CHFL,7713153,4445804,57.64,1038315,13.46,3407489,44.18,197,0
2021-07-03,FL,34494,19844,57.53,5557,16.11,14287,41.42,0,0
2021-07-03,FR,286302,161814,56.52,47924,16.74,113890,39.78,4,0
2021-07-03,GE,445161,256377,57.59,52856,11.87,203521,45.72,3,0
2021-07-03,GL,36367,18555,51.02,3695,10.16,14860,40.86,1,0
2021-07-03,GR,180259,100443,55.72,25096,13.92,75347,41.8,2,0
2021-07-03,JU,64986,34183,52.6,7007,10.78,27176,41.82,0,0
2021-07-03,LU,367937,202723,55.1,41785,11.36,160938,43.74,21,0.01
2021-07-03,NE,155178,92823,59.82,26915,17.34,65908,42.47,0,0
2021-07-03,NW,39193,20849,53.2,3987,10.17,16862,43.02,1,0
2021-07-03,OW,33828,16428,48.56,2799,8.27,13629,40.29,70,0.21
2021-07-03,SG,454531,238508,52.47,46952,10.33,191556,42.14,32,0.01
2021-07-03,SH,74316,43719,58.83,10958,14.75,32761,44.08,0,0
2021-07-03,SO,247249,141817,57.36,35533,14.37,106284,42.99,1,0
2021-07-03,SZ,144615,72124,49.87,13574,9.39,58550,40.49,3,0
2021-07-03,TG,250045,131677,52.66,22818,9.13,108859,43.54,5,0
2021-07-03,TI,317007,193379,61,45621,14.39,147758,46.61,2,0
2021-07-03,UR,32706,17174,52.51,2071,6.33,15103,46.18,1,0
2021-07-03,VD,717158,415500,57.94,93285,13.01,322215,44.93,4,0
2021-07-03,VS,312362,173293,55.48,33192,10.63,140101,44.85,8,0
2021-07-03,ZG,113860,67856,59.6,16651,14.62,51205,44.97,0,0
2021-07-03,ZH,1369335,845577,61.75,233690,17.07,611887,44.68,11,0
2021-07-04,AG,615124,346493,56.33,85107,13.84,261386,42.49,15,0
2021-07-04,AI,14261,6640,46.56,627,4.4,6013,42.16,0,0
2021-07-04,AR,48435,24985,51.58,4069,8.4,20916,43.18,1,0
2021-07-04,BE,925166,538646,58.22,116901,12.64,421745,45.59,4,0
2021-07-04,BL,259146,158046,60.99,35061,13.53,122985,47.46,2,0
2021-07-04,BS,174132,106599,61.22,21956,12.61,84643,48.61,6,0
2021-07-04,CH,7678659,4428660,57.67,1023010,13.32,3405650,44.35,197,0
2021-07-04,CHFL,7713153,4448504,57.67,1028567,13.34,3419937,44.34,197,0
2021-07-04,FL,34494,19844,57.53,5557,16.11,14287,41.42,0,0
2021-07-04,FR,286302,162088,56.61,47202,16.49,114886,40.13,4,0
2021-07-04,GE,445161,256380,57.59,52853,11.87,203527,45.72,3,0
2021-07-04,GL,36367,18555,51.02,3694,10.16,14861,40.86,1,0
2021-07-04,GR,180259,100445,55.72,25093,13.92,75352,41.8,2,0
2021-07-04,JU,64986,34183,52.6,7004,10.78,27179,41.82,0,0
2021-07-04,LU,367937,202957,55.16,41153,11.18,161804,43.98,21,0.01
2021-07-04,NE,155178,92823,59.82,26912,17.34,65911,42.47,0,0
2021-07-04,NW,39193,20849,53.2,3987,10.17,16862,43.02,1,0
2021-07-04,OW,33828,16428,48.56,2799,8.27,13629,40.29,70,0.21
2021-07-04,SG,454531,238511,52.47,46942,10.33,191569,42.15,32,0.01
2021-07-04,SH,74316,43737,58.85,10794,14.52,32943,44.33,0,0
2021-07-04,SO,247249,141818,57.36,35216,14.24,106602,43.12,1,0
2021-07-04,SZ,144615,72133,49.88,12691,8.78,59442,41.1,3,0
2021-07-04,TG,250045,131764,52.7,21614,8.64,110150,44.05,5,0
2021-07-04,TI,317007,194311,61.3,44769,14.12,149542,47.17,2,0
2021-07-04,UR,32706,17177,52.52,1983,6.06,15194,46.46,1,0
2021-07-04,VD,717158,416106,58.02,92082,12.84,324024,45.18,4,0
2021-07-04,VS,312362,173296,55.48,33188,10.62,140108,44.85,8,0
2021-07-04,ZG,113860,68016,59.74,16055,14.1,51961,45.64,0,0
2021-07-04,ZH,1369335,845674,61.76,233258,17.03,612416,44.72,11,0
2021-07-05,AG,615124,347406,56.48,80349,13.06,267057,43.42,15,0
2021-07-05,AI,14261,6651,46.64,519,3.64,6132,43,0,0
2021-07-05,AR,48435,25173,51.97,4002,8.26,21171,43.71,1,0
2021-07-05,BE,925166,541039,58.48,112889,12.2,428150,46.28,4,0
2021-07-05,BL,259146,158689,61.24,33649,12.98,125040,48.25,2,0
2021-07-05,BS,174132,107119,61.52,20995,12.06,86124,49.46,6,0
2021-07-05,CH,7678659,4444332,57.88,981591,12.78,3462741,45.1,199,0
2021-07-05,CHFL,7713153,4464193,57.88,986884,12.79,3477309,45.08,199,0
2021-07-05,FL,34494,19861,57.58,5293,15.34,14568,42.23,0,0
2021-07-05,FR,286302,162549,56.78,45684,15.96,116865,40.82,5,0
2021-07-05,GE,445161,256799,57.69,50369,11.31,206430,46.37,3,0
2021-07-05,GL,36367,18634,51.24,3715,10.22,14919,41.02,1,0
2021-07-05,GR,180259,100784,55.91,23628,13.11,77156,42.8,2,0
2021-07-05,JU,64986,34305,52.79,6544,10.07,27761,42.72,0,0
2021-07-05,LU,367937,204643,55.62,41318,11.23,163325,44.39,21,0.01
2021-07-05,NE,155178,93082,59.98,25818,16.64,67264,43.35,0,0
2021-07-05,NW,39193,21002,53.59,3973,10.14,17029,43.45,1,0
2021-07-05,OW,33828,16435,48.58,2569,7.59,13866,40.99,70,0.21
2021-07-05,SG,454531,239192,52.62,45255,9.96,193937,42.67,32,0.01
2021-07-05,SH,74316,43844,59,10284,13.84,33560,45.16,0,0
2021-07-05,SO,247249,141973,57.42,33173,13.42,108800,44,1,0
2021-07-05,SZ,144615,72234,49.95,12355,8.54,59879,41.41,3,0
2021-07-05,TG,250045,131988,52.79,19845,7.94,112143,44.85,5,0
2021-07-05,TI,317007,194348,61.31,44730,14.11,149618,47.2,2,0
2021-07-05,UR,32706,17253,52.75,1841,5.63,15412,47.12,1,0
2021-07-05,VD,717158,418483,58.35,88621,12.36,329862,46,4,0
2021-07-05,VS,312362,173884,55.67,32352,10.36,141532,45.31,9,0
2021-07-05,ZG,113860,68193,59.89,15310,13.45,52883,46.45,0,0
2021-07-05,ZH,1369335,848630,61.97,221804,16.2,626826,45.78,11,0
2021-07-06,AG,615124,348469,56.65,76224,12.39,272245,44.26,15,0
2021-07-06,AI,14261,6652,46.64,512,3.59,6140,43.05,0,0
2021-07-06,AR,48435,25255,52.14,3960,8.18,21295,43.97,1,0
2021-07-06,BE,925166,543635,58.76,108994,11.78,434641,46.98,4,0
2021-07-06,BL,259146,159176,61.42,32868,12.68,126308,48.74,2,0
2021-07-06,BS,174132,109271,62.75,22860,13.13,86411,49.62,6,0
2021-07-06,CH,7678659,4462714,58.12,943549,12.29,3519165,45.83,199,0
2021-07-06,CHFL,7713153,4482824,58.12,948802,12.3,3534022,45.82,199,0
2021-07-06,FL,34494,20110,58.3,5253,15.23,14857,43.07,0,0
2021-07-06,FR,286302,162907,56.9,44029,15.38,118878,41.52,5,0
2021-07-06,GE,445161,257597,57.87,48132,10.81,209465,47.05,3,0
2021-07-06,GL,36367,18693,51.4,3737,10.28,14956,41.13,1,0
2021-07-06,GR,180259,101081,56.08,22042,12.23,79039,43.85,2,0
2021-07-06,JU,64986,34461,53.03,6012,9.25,28449,43.78,0,0
2021-07-06,LU,367937,206023,55.99,40777,11.08,165246,44.91,21,0.01
2021-07-06,NE,155178,93366,60.17,24651,15.89,68715,44.28,0,0
2021-07-06,NW,39193,21169,54.01,3871,9.88,17298,44.14,1,0
2021-07-06,OW,33828,16440,48.6,2517,7.44,13923,41.16,70,0.21
2021-07-06,SG,454531,240477,52.91,43424,9.55,197053,43.35,32,0.01
2021-07-06,SH,74316,44047,59.27,9790,13.17,34257,46.1,0,0
2021-07-06,SO,247249,142735,57.73,31882,12.89,110853,44.83,1,0
2021-07-06,SZ,144615,72414,50.07,12071,8.35,60343,41.73,3,0
2021-07-06,TG,250045,132254,52.89,18260,7.3,113994,45.59,5,0
2021-07-06,TI,317007,194733,61.43,43321,13.67,151412,47.76,2,0
2021-07-06,UR,32706,17257,52.76,1656,5.06,15601,47.7,1,0
2021-07-06,VD,717158,420634,58.65,84388,11.77,336246,46.89,4,0
2021-07-06,VS,312362,174427,55.84,31054,9.94,143373,45.9,9,0
2021-07-06,ZG,113860,68363,60.04,14631,12.85,53732,47.19,0,0
2021-07-06,ZH,1369335,851178,62.16,211886,15.47,639292,46.69,11,0
2021-07-07,AG,615124,349529,56.82,71980,11.7,277549,45.12,16,0
2021-07-07,AI,14261,6709,47.04,527,3.7,6182,43.35,0,0
2021-07-07,AR,48435,25403,52.45,3802,7.85,21601,44.6,1,0
2021-07-07,BE,925166,545786,58.99,104661,11.31,441125,47.68,4,0
2021-07-07,BL,259146,159661,61.61,31920,12.32,127741,49.29,2,0
2021-07-07,BS,174132,109652,62.97,22281,12.8,87371,50.18,6,0
2021-07-07,CH,7678659,4479005,58.33,904372,11.78,3574633,46.55,203,0
2021-07-07,CHFL,7713153,4499172,58.33,909149,11.79,3590023,46.54,203,0
2021-07-07,FL,34494,20167,58.47,4777,13.85,15390,44.62,0,0
2021-07-07,FR,286302,163369,57.06,42592,14.88,120777,42.19,5,0
2021-07-07,GE,445161,258282,58.02,45981,10.33,212301,47.69,3,0
2021-07-07,GL,36367,18714,51.46,3726,10.25,14988,41.21,1,0
2021-07-07,GR,180259,101312,56.2,21136,11.73,80176,44.48,2,0
2021-07-07,JU,64986,34559,53.18,5643,8.68,28916,44.5,0,0
2021-07-07,LU,367937,207177,56.31,40067,10.89,167110,45.42,21,0.01
2021-07-07,NE,155178,93668,60.36,23533,15.17,70135,45.2,0,0
2021-07-07,NW,39193,21363,54.51,3870,9.87,17493,44.63,1,0
2021-07-07,OW,33828,16452,48.63,2487,7.35,13965,41.28,71,0.21
2021-07-07,SG,454531,241939,53.23,42183,9.28,199756,43.95,32,0.01
2021-07-07,SH,74316,44118,59.37,9078,12.22,35040,47.15,0,0
2021-07-07,SO,247249,143279,57.95,30194,12.21,113085,45.74,1,0
2021-07-07,SZ,144615,72543,50.16,11719,8.1,60824,42.06,3,0
2021-07-07,TG,250045,132512,53,16525,6.61,115987,46.39,5,0
2021-07-07,TI,317007,195181,61.57,42086,13.28,153095,48.29,2,0
2021-07-07,UR,32706,17334,53,1517,4.64,15817,48.36,1,0
2021-07-07,VD,717158,422927,58.97,80109,11.17,342818,47.8,5,0
2021-07-07,VS,312362,175128,56.07,30128,9.65,145000,46.42,9,0
2021-07-07,ZG,113860,68578,60.23,14062,12.35,54516,47.88,0,0
2021-07-07,ZH,1369335,853830,62.35,202565,14.79,651265,47.56,12,0
2021-07-08,AG,615124,350536,56.99,67152,10.92,283384,46.07,16,0
2021-07-08,AI,14261,6716,47.09,419,2.94,6297,44.16,0,0
2021-07-08,AR,48435,25473,52.59,3648,7.53,21825,45.06,1,0
2021-07-08,BE,925166,547721,59.2,99392,10.74,448329,48.46,7,0
2021-07-08,BL,259146,160091,61.78,30956,11.95,129135,49.83,2,0
2021-07-08,BS,174132,109678,62.99,22236,12.77,87442,50.22,6,0
2021-07-08,CH,7678659,4492700,58.51,859306,11.19,3633394,47.32,206,0
2021-07-08,CHFL,7713153,4512923,58.51,863602,11.2,3649321,47.31,206,0
2021-07-08,FL,34494,20223,58.63,4296,12.45,15927,46.17,0,0
2021-07-08,FR,286302,164091,57.31,41464,14.48,122627,42.83,5,0
2021-07-08,GE,445161,258739,58.12,43617,9.8,215122,48.32,3,0
2021-07-08,GL,36367,18762,51.59,3533,9.71,15229,41.88,1,0
2021-07-08,GR,180259,101589,56.36,19944,11.06,81645,45.29,2,0
2021-07-08,JU,64986,34676,53.36,5260,8.09,29416,45.27,0,0
2021-07-08,LU,367937,208049,56.54,39604,10.76,168445,45.78,21,0.01
2021-07-08,NE,155178,93989,60.57,22333,14.39,71656,46.18,0,0
2021-07-08,NW,39193,21523,54.92,3796,9.69,17727,45.23,1,0
2021-07-08,OW,33828,16457,48.65,2477,7.32,13980,41.33,71,0.21
2021-07-08,SG,454531,242770,53.41,39392,8.67,203378,44.74,32,0.01
2021-07-08,SH,74316,44219,59.5,8456,11.38,35763,48.12,0,0
2021-07-08,SO,247249,143487,58.03,26993,10.92,116494,47.12,1,0
2021-07-08,SZ,144615,72777,50.32,11510,7.96,61267,42.37,3,0
2021-07-08,TG,250045,132803,53.11,15060,6.02,117743,47.09,5,0
2021-07-08,TI,317007,195598,61.7,40855,12.89,154743,48.81,2,0
2021-07-08,UR,32706,17339,53.01,1303,3.98,16036,49.03,1,0
2021-07-08,VD,717158,424870,59.24,76379,10.65,348491,48.59,5,0
2021-07-08,VS,312362,175518,56.19,28080,8.99,147438,47.2,9,0
2021-07-08,ZG,113860,68790,60.42,13398,11.77,55392,48.65,0,0
2021-07-08,ZH,1369335,856439,62.54,192049,14.02,664390,48.52,12,0
2021-07-09,AG,615124,351652,57.17,63230,10.28,288422,46.89,16,0
2021-07-09,AI,14261,6718,47.11,389,2.73,6329,44.38,0,0
2021-07-09,AR,48435,25573,52.8,3508,7.24,22065,45.56,1,0
2021-07-09,BE,925166,549923,59.44,93643,10.12,456280,49.32,7,0
2021-07-09,BL,259146,160447,61.91,29667,11.45,130780,50.47,2,0
2021-07-09,BS,174132,109690,62.99,22185,12.74,87505,50.25,6,0
2021-07-09,CH,7678659,4506740,58.69,815768,10.62,3690972,48.07,209,0
2021-07-09,CHFL,7713153,4527048,58.69,819631,10.63,3707417,48.07,209,0
2021-07-09,FL,34494,20308,58.87,3863,11.2,16445,47.67,0,0
2021-07-09,FR,286302,164555,57.48,39759,13.89,124796,43.59,5,0
2021-07-09,GE,445161,259345,58.26,41603,9.35,217742,48.91,3,0
2021-07-09,GL,36367,18803,51.7,3132,8.61,15671,43.09,1,0
2021-07-09,GR,180259,101985,56.58,18559,10.3,83426,46.28,2,0
2021-07-09,JU,64986,34744,53.46,4811,7.4,29933,46.06,0,0
2021-07-09,LU,367937,208348,56.63,37975,10.32,170373,46.3,21,0.01
2021-07-09,NE,155178,94276,60.75,21244,13.69,73032,47.06,0,0
2021-07-09,NW,39193,21713,55.4,3789,9.67,17924,45.73,1,0
2021-07-09,OW,33828,16685,49.32,2629,7.77,14056,41.55,71,0.21
2021-07-09,SG,454531,243358,53.54,36793,8.09,206565,45.45,32,0.01
2021-07-09,SH,74316,44288,59.59,7854,10.57,36434,49.03,0,0
2021-07-09,SO,247249,143668,58.11,24361,9.85,119307,48.25,1,0
2021-07-09,SZ,144615,72910,50.42,11033,7.63,61877,42.79,4,0
2021-07-09,TG,250045,133038,53.21,13615,5.45,119423,47.76,5,0
2021-07-09,TI,317007,196043,61.84,39683,12.52,156360,49.32,2,0
2021-07-09,UR,32706,17343,53.03,1119,3.42,16224,49.61,1,0
2021-07-09,VD,717158,427163,59.56,73175,10.2,353988,49.36,6,0
2021-07-09,VS,312362,176040,56.36,26967,8.63,149073,47.72,10,0
2021-07-09,ZG,113860,69012,60.61,12755,11.2,56257,49.41,0,0
2021-07-09,ZH,1369335,859420,62.76,182290,13.31,677130,49.45,12,0
2021-07-10,AG,615124,352178,57.25,60852,9.89,291326,47.36,16,0
2021-07-10,AI,14261,6723,47.14,378,2.65,6345,44.49,0,0
2021-07-10,AR,48435,25637,52.93,3288,6.79,22349,46.14,1,0
2021-07-10,BE,925166,550382,59.49,91743,9.92,458639,49.57,7,0
2021-07-10,BL,259146,160461,61.92,29135,11.24,131326,50.68,2,0
2021-07-10,BS,174132,109694,62.99,21985,12.63,87709,50.37,6,0
2021-07-10,CH,7678659,4513105,58.77,786121,10.24,3726984,48.54,209,0
2021-07-10,CHFL,7713153,4533413,58.78,789984,10.24,3743429,48.53,209,0
2021-07-10,FL,34494,20308,58.87,3863,11.2,16445,47.67,0,0
2021-07-10,FR,286302,164921,57.6,38326,13.39,126595,44.22,5,0
2021-07-10,GE,445161,259866,58.38,40449,9.09,219417,49.29,3,0
2021-07-10,GL,36367,18803,51.7,3111,8.55,15692,43.15,1,0
2021-07-10,GR,180259,102037,56.61,18130,10.06,83907,46.55,2,0
2021-07-10,JU,64986,34745,53.47,4812,7.4,29933,46.06,0,0
2021-07-10,LU,367937,208809,56.75,37368,10.16,171441,46.6,21,0.01
2021-07-10,NE,155178,94300,60.77,20835,13.43,73465,47.34,0,0
2021-07-10,NW,39193,21738,55.46,3799,9.69,17939,45.77,1,0
2021-07-10,OW,33828,16687,49.33,2619,7.74,14068,41.59,71,0.21
